10000.0,594.0,0.0,2.38271
40000.0,1194.0,0.0,0.25211
90000.0,1794.0,0.0,0.46817
160000.0,2394.0,0.0,1.11335
250000.0,2994.0,0.0,2.08544
360000.0,3594.0,0.0,2.86025
490000.0,4194.0,0.0,3.6399
640000.0,4794.0,0.0,5.58317
810000.0,5394.0,0.0,8.07987
1.0e6,5994.0,0.0,10.01954
